"base_oecd","base_countr","gender","basc_acadag","cluster6","count"
"Social_Sciences","Finland","mal","6-9","BT",39
"Social_Sciences","Finland","mal","6-9","LW",22
"Social_Sciences","Finland","mal","6-9","ML",57
"Social_Sciences","Finland","mal","6-9","MH",11
"Social_Sciences","Finland","mal","6-9","HG",9
"Social_Sciences","Finland","mal","6-9","TP",22
"Social_Sciences","Finland","unkn","6-9","BT",3
"Social_Sciences","Finland","unkn","6-9","ML",6
"Social_Sciences","Finland","unkn","6-9","MH",1
"Social_Sciences","Finland","unkn","6-9","TP",1
"Social_Sciences","France","fem","6-9","BT",118
"Social_Sciences","France","fem","6-9","LW",48
"Social_Sciences","France","fem","6-9","ML",139
"Social_Sciences","France","fem","6-9","MH",19
"Social_Sciences","France","fem","6-9","HG",31
"Social_Sciences","France","fem","6-9","TP",14
"Social_Sciences","France","mal","6-9","BT",148
"Social_Sciences","France","mal","6-9","LW",73
"Social_Sciences","France","mal","6-9","ML",166
"Social_Sciences","France","mal","6-9","MH",36
"Social_Sciences","France","mal","6-9","HG",36
"Social_Sciences","France","mal","6-9","TP",33
"Social_Sciences","France","unkn","6-9","BT",14
"Social_Sciences","France","unkn","6-9","ML",13
"Social_Sciences","France","unkn","6-9","MH",6
"Social_Sciences","France","unkn","6-9","HG",5
"Social_Sciences","France","unkn","6-9","TP",2
"Social_Sciences","Gabon","fem","6-9","MH",1
"Social_Sciences","Gambia","mal","6-9","LW",1
"Social_Sciences","Georgia","fem","6-9","ML",1
"Social_Sciences","Georgia","mal","6-9","BT",1
"Social_Sciences","Georgia","mal","6-9","LW",1
"Social_Sciences","Germany","fem","6-9","BT",154
"Social_Sciences","Germany","fem","6-9","LW",120
"Social_Sciences","Germany","fem","6-9","ML",188
"Social_Sciences","Germany","fem","6-9","MH",68
"Social_Sciences","Germany","fem","6-9","HG",65
"Social_Sciences","Germany","fem","6-9","TP",67
"Social_Sciences","Germany","mal","6-9","BT",240
"Social_Sciences","Germany","mal","6-9","LW",147
"Social_Sciences","Germany","mal","6-9","ML",251
"Social_Sciences","Germany","mal","6-9","MH",88
"Social_Sciences","Germany","mal","6-9","HG",102
"Social_Sciences","Germany","mal","6-9","TP",118
"Social_Sciences","Germany","unkn","6-9","BT",4
"Social_Sciences","Germany","unkn","6-9","LW",2
"Social_Sciences","Germany","unkn","6-9","ML",9
"Social_Sciences","Germany","unkn","6-9","MH",5
"Social_Sciences","Germany","unkn","6-9","HG",1
"Social_Sciences","Germany","unkn","6-9","TP",2
"Social_Sciences","Ghana","fem","6-9","BT",2
"Social_Sciences","Ghana","fem","6-9","LW",1
"Social_Sciences","Ghana","fem","6-9","TP",2
"Social_Sciences","Ghana","mal","6-9","BT",13
"Social_Sciences","Ghana","mal","6-9","LW",5
"Social_Sciences","Ghana","mal","6-9","ML",13
"Social_Sciences","Ghana","mal","6-9","MH",2
"Social_Sciences","Ghana","mal","6-9","HG",4
"Social_Sciences","Ghana","mal","6-9","TP",6
"Social_Sciences","Greece","fem","6-9","BT",26
"Social_Sciences","Greece","fem","6-9","LW",9
"Social_Sciences","Greece","fem","6-9","ML",23
"Social_Sciences","Greece","fem","6-9","MH",2
"Social_Sciences","Greece","fem","6-9","HG",2
"Social_Sciences","Greece","fem","6-9","TP",2
"Social_Sciences","Greece","mal","6-9","BT",37
"Social_Sciences","Greece","mal","6-9","LW",11
"Social_Sciences","Greece","mal","6-9","ML",28
"Social_Sciences","Greece","mal","6-9","MH",6
"Social_Sciences","Greece","mal","6-9","HG",4
"Social_Sciences","Greece","mal","6-9","TP",7
"Social_Sciences","Greece","unkn","6-9","BT",1
"Social_Sciences","Greece","unkn","6-9","LW",2
"Social_Sciences","Greece","unkn","6-9","ML",1
"Social_Sciences","Grenada","mal","6-9","ML",1
"Social_Sciences","Guatemala","fem","6-9","HG",1
"Social_Sciences","Guatemala","mal","6-9","LW",1
"Social_Sciences","Guatemala","mal","6-9","ML",1
"Social_Sciences","Guyana","fem","6-9","BT",1
"Social_Sciences","Hungary","fem","6-9","BT",10
"Social_Sciences","Hungary","fem","6-9","LW",4
"Social_Sciences","Hungary","fem","6-9","ML",14
"Social_Sciences","Hungary","fem","6-9","MH",3
"Social_Sciences","Hungary","fem","6-9","HG",2
"Social_Sciences","Hungary","fem","6-9","TP",3
"Social_Sciences","Hungary","mal","6-9","BT",20
"Social_Sciences","Hungary","mal","6-9","LW",5
"Social_Sciences","Hungary","mal","6-9","ML",18
"Social_Sciences","Hungary","mal","6-9","MH",3
"Social_Sciences","Hungary","mal","6-9","HG",4
"Social_Sciences","Hungary","mal","6-9","TP",6
"Social_Sciences","Hungary","unkn","6-9","BT",2
"Social_Sciences","Hungary","unkn","6-9","HG",2
"Social_Sciences","Iceland","fem","6-9","BT",10
"Social_Sciences","Iceland","fem","6-9","LW",1
"Social_Sciences","Iceland","fem","6-9","ML",2
"Social_Sciences","Iceland","fem","6-9","HG",1
"Social_Sciences","Iceland","mal","6-9","BT",5
"Social_Sciences","Iceland","mal","6-9","ML",4
"Social_Sciences","Iceland","mal","6-9","TP",1
"Social_Sciences","Iceland","unkn","6-9","BT",2
"Social_Sciences","India","fem","6-9","BT",65
"Social_Sciences","India","fem","6-9","LW",25
"Social_Sciences","India","fem","6-9","ML",64
"Social_Sciences","India","fem","6-9","MH",20
"Social_Sciences","India","fem","6-9","HG",12
"Social_Sciences","India","fem","6-9","TP",17
"Social_Sciences","India","mal","6-9","BT",91
"Social_Sciences","India","mal","6-9","LW",45
"Social_Sciences","India","mal","6-9","ML",115
"Social_Sciences","India","mal","6-9","MH",23
"Social_Sciences","India","mal","6-9","HG",27
"Social_Sciences","India","mal","6-9","TP",62
"Social_Sciences","India","unkn","6-9","BT",68
"Social_Sciences","India","unkn","6-9","LW",19
"Social_Sciences","India","unkn","6-9","ML",59
"Social_Sciences","India","unkn","6-9","MH",10
"Social_Sciences","India","unkn","6-9","HG",8
"Social_Sciences","India","unkn","6-9","TP",16
"Social_Sciences","Indonesia","fem","6-9","BT",18
"Social_Sciences","Indonesia","fem","6-9","LW",10
"Social_Sciences","Indonesia","fem","6-9","ML",25
"Social_Sciences","Indonesia","fem","6-9","HG",3
"Social_Sciences","Indonesia","fem","6-9","TP",8
"Social_Sciences","Indonesia","mal","6-9","BT",35
"Social_Sciences","Indonesia","mal","6-9","LW",15
"Social_Sciences","Indonesia","mal","6-9","ML",33
"Social_Sciences","Indonesia","mal","6-9","HG",7
"Social_Sciences","Indonesia","mal","6-9","TP",21
"Social_Sciences","Indonesia","unkn","6-9","BT",21
"Social_Sciences","Indonesia","unkn","6-9","LW",5
"Social_Sciences","Indonesia","unkn","6-9","ML",29
"Social_Sciences","Indonesia","unkn","6-9","MH",1
"Social_Sciences","Indonesia","unkn","6-9","HG",5
"Social_Sciences","Indonesia","unkn","6-9","TP",9
"Social_Sciences","Iran","fem","6-9","BT",10
"Social_Sciences","Iran","fem","6-9","LW",9
"Social_Sciences","Iran","fem","6-9","ML",18
"Social_Sciences","Iran","fem","6-9","MH",2
"Social_Sciences","Iran","fem","6-9","HG",3
"Social_Sciences","Iran","fem","6-9","TP",3
"Social_Sciences","Iran","mal","6-9","BT",36
"Social_Sciences","Iran","mal","6-9","LW",22
"Social_Sciences","Iran","mal","6-9","ML",61
"Social_Sciences","Iran","mal","6-9","MH",10
"Social_Sciences","Iran","mal","6-9","HG",7
"Social_Sciences","Iran","mal","6-9","TP",11
"Social_Sciences","Iran","unkn","6-9","BT",6
"Social_Sciences","Iran","unkn","6-9","LW",1
"Social_Sciences","Iran","unkn","6-9","ML",6
"Social_Sciences","Iraq","fem","6-9","BT",1
"Social_Sciences","Iraq","fem","6-9","ML",1
"Social_Sciences","Iraq","mal","6-9","ML",1
"Social_Sciences","Iraq","mal","6-9","HG",1
"Social_Sciences","Iraq","mal","6-9","TP",2
"Social_Sciences","Ireland","fem","6-9","BT",32
"Social_Sciences","Ireland","fem","6-9","LW",12
"Social_Sciences","Ireland","fem","6-9","ML",39
"Social_Sciences","Ireland","fem","6-9","MH",2
"Social_Sciences","Ireland","fem","6-9","HG",7
"Social_Sciences","Ireland","fem","6-9","TP",10
"Social_Sciences","Ireland","mal","6-9","BT",24
"Social_Sciences","Ireland","mal","6-9","LW",13
"Social_Sciences","Ireland","mal","6-9","ML",46
"Social_Sciences","Ireland","mal","6-9","MH",2
"Social_Sciences","Ireland","mal","6-9","HG",12
"Social_Sciences","Ireland","mal","6-9","TP",14
"Social_Sciences","Ireland","unkn","6-9","BT",2
"Social_Sciences","Ireland","unkn","6-9","LW",2
"Social_Sciences","Ireland","unkn","6-9","ML",1
"Social_Sciences","Israel","fem","6-9","BT",42
"Social_Sciences","Israel","fem","6-9","LW",15
"Social_Sciences","Israel","fem","6-9","ML",37
"Social_Sciences","Israel","fem","6-9","MH",12
"Social_Sciences","Israel","fem","6-9","HG",11
"Social_Sciences","Israel","fem","6-9","TP",5
"Social_Sciences","Israel","mal","6-9","BT",39
"Social_Sciences","Israel","mal","6-9","LW",10
"Social_Sciences","Israel","mal","6-9","ML",38
"Social_Sciences","Israel","mal","6-9","MH",12
"Social_Sciences","Israel","mal","6-9","HG",10
"Social_Sciences","Israel","mal","6-9","TP",22
"Social_Sciences","Israel","unkn","6-9","BT",2
"Social_Sciences","Israel","unkn","6-9","LW",2
"Social_Sciences","Israel","unkn","6-9","ML",2
"Social_Sciences","Italy","fem","6-9","BT",80
"Social_Sciences","Italy","fem","6-9","LW",39
"Social_Sciences","Italy","fem","6-9","ML",105
"Social_Sciences","Italy","fem","6-9","MH",12
"Social_Sciences","Italy","fem","6-9","HG",32
"Social_Sciences","Italy","fem","6-9","TP",57
"Social_Sciences","Italy","mal","6-9","BT",72
"Social_Sciences","Italy","mal","6-9","LW",33
"Social_Sciences","Italy","mal","6-9","ML",98
"Social_Sciences","Italy","mal","6-9","MH",22
"Social_Sciences","Italy","mal","6-9","HG",31
"Social_Sciences","Italy","mal","6-9","TP",61
"Social_Sciences","Italy","unkn","6-9","BT",1
"Social_Sciences","Italy","unkn","6-9","LW",1
"Social_Sciences","Italy","unkn","6-9","ML",2
"Social_Sciences","Italy","unkn","6-9","HG",1
"Social_Sciences","Italy","unkn","6-9","TP",3
"Social_Sciences","Ivory Coast","fem","6-9","LW",1
"Social_Sciences","Ivory Coast","mal","6-9","BT",1
"Social_Sciences","Ivory Coast","mal","6-9","LW",1
"Social_Sciences","Japan","fem","6-9","BT",61
"Social_Sciences","Japan","fem","6-9","LW",32
"Social_Sciences","Japan","fem","6-9","ML",45
"Social_Sciences","Japan","fem","6-9","MH",25
"Social_Sciences","Japan","fem","6-9","HG",13
"Social_Sciences","Japan","fem","6-9","TP",3
"Social_Sciences","Japan","mal","6-9","BT",146
"Social_Sciences","Japan","mal","6-9","LW",69
"Social_Sciences","Japan","mal","6-9","ML",153
"Social_Sciences","Japan","mal","6-9","MH",68
"Social_Sciences","Japan","mal","6-9","HG",36
"Social_Sciences","Japan","mal","6-9","TP",52
"Social_Sciences","Japan","unkn","6-9","BT",8
"Social_Sciences","Japan","unkn","6-9","LW",4
"Social_Sciences","Japan","unkn","6-9","ML",9
"Social_Sciences","Japan","unkn","6-9","MH",2
"Social_Sciences","Japan","unkn","6-9","HG",5
"Social_Sciences","Japan","unkn","6-9","TP",1
"Social_Sciences","Jordan","fem","6-9","BT",3
"Social_Sciences","Jordan","fem","6-9","LW",1
"Social_Sciences","Jordan","fem","6-9","ML",6
"Social_Sciences","Jordan","mal","6-9","BT",9
"Social_Sciences","Jordan","mal","6-9","LW",6
"Social_Sciences","Jordan","mal","6-9","ML",15
"Social_Sciences","Jordan","mal","6-9","MH",5
"Social_Sciences","Jordan","mal","6-9","HG",2
"Social_Sciences","Jordan","mal","6-9","TP",7
"Social_Sciences","Jordan","unkn","6-9","BT",1
"Social_Sciences","Jordan","unkn","6-9","ML",1
"Social_Sciences","Jordan","unkn","6-9","TP",1
"Social_Sciences","Kazakhstan","fem","6-9","BT",15
"Social_Sciences","Kazakhstan","fem","6-9","LW",5
"Social_Sciences","Kazakhstan","fem","6-9","ML",21
"Social_Sciences","Kazakhstan","fem","6-9","MH",1
"Social_Sciences","Kazakhstan","fem","6-9","HG",1
"Social_Sciences","Kazakhstan","fem","6-9","TP",5
"Social_Sciences","Kazakhstan","mal","6-9","BT",8
"Social_Sciences","Kazakhstan","mal","6-9","LW",4
"Social_Sciences","Kazakhstan","mal","6-9","ML",10
"Social_Sciences","Kazakhstan","mal","6-9","MH",1
"Social_Sciences","Kazakhstan","mal","6-9","HG",1
"Social_Sciences","Kazakhstan","mal","6-9","TP",3
"Social_Sciences","Kazakhstan","unkn","6-9","BT",6
"Social_Sciences","Kazakhstan","unkn","6-9","LW",1
"Social_Sciences","Kazakhstan","unkn","6-9","ML",12
"Social_Sciences","Kazakhstan","unkn","6-9","MH",1
"Social_Sciences","Kazakhstan","unkn","6-9","HG",1
"Social_Sciences","Kazakhstan","unkn","6-9","TP",2
"Social_Sciences","Kenya","fem","6-9","BT",1
"Social_Sciences","Kenya","fem","6-9","LW",1
"Social_Sciences","Kenya","fem","6-9","ML",3
"Social_Sciences","Kenya","fem","6-9","MH",2
"Social_Sciences","Kenya","fem","6-9","TP",1
"Social_Sciences","Kenya","mal","6-9","BT",8
"Social_Sciences","Kenya","mal","6-9","LW",4
"Social_Sciences","Kenya","mal","6-9","ML",3
"Social_Sciences","Kenya","mal","6-9","MH",2
"Social_Sciences","Kenya","mal","6-9","HG",1
"Social_Sciences","Kenya","unkn","6-9","BT",3
"Social_Sciences","Kosovo","fem","6-9","HG",1
"Social_Sciences","Kuwait","fem","6-9","BT",2
"Social_Sciences","Kuwait","fem","6-9","LW",2
"Social_Sciences","Kuwait","mal","6-9","BT",3
"Social_Sciences","Kuwait","mal","6-9","LW",1
"Social_Sciences","Kuwait","mal","6-9","ML",4
"Social_Sciences","Kyrgyzstan","fem","6-9","ML",1
"Social_Sciences","Kyrgyzstan","unkn","6-9","BT",1
"Social_Sciences","Latvia","fem","6-9","BT",2
"Social_Sciences","Latvia","fem","6-9","LW",3
"Social_Sciences","Latvia","fem","6-9","ML",4
"Social_Sciences","Latvia","mal","6-9","BT",1
"Social_Sciences","Latvia","mal","6-9","LW",1
"Social_Sciences","Latvia","mal","6-9","ML",7
"Social_Sciences","Latvia","mal","6-9","MH",1
"Social_Sciences","Latvia","mal","6-9","HG",2
"Social_Sciences","Latvia","mal","6-9","TP",1
"Social_Sciences","Latvia","unkn","6-9","ML",1
"Social_Sciences","Lebanon","fem","6-9","BT",5
"Social_Sciences","Lebanon","fem","6-9","LW",2
"Social_Sciences","Lebanon","fem","6-9","ML",3
"Social_Sciences","Lebanon","fem","6-9","HG",1
"Social_Sciences","Lebanon","mal","6-9","BT",2
"Social_Sciences","Lebanon","mal","6-9","LW",4
"Social_Sciences","Lebanon","mal","6-9","ML",4
"Social_Sciences","Lebanon","mal","6-9","HG",2
"Social_Sciences","Lebanon","mal","6-9","TP",2
"Social_Sciences","Liechtenstein","mal","6-9","ML",2
"Social_Sciences","Lithuania","fem","6-9","BT",4
"Social_Sciences","Lithuania","fem","6-9","LW",2
"Social_Sciences","Lithuania","fem","6-9","ML",14
"Social_Sciences","Lithuania","fem","6-9","HG",1
"Social_Sciences","Lithuania","fem","6-9","TP",3
"Social_Sciences","Lithuania","mal","6-9","BT",3
"Social_Sciences","Lithuania","mal","6-9","LW",1
"Social_Sciences","Lithuania","mal","6-9","ML",8
"Social_Sciences","Lithuania","mal","6-9","HG",1
"Social_Sciences","Lithuania","mal","6-9","TP",5
"Social_Sciences","Lithuania","unkn","6-9","BT",3
"Social_Sciences","Lithuania","unkn","6-9","ML",1
"Social_Sciences","Luxembourg","fem","6-9","BT",2
"Social_Sciences","Luxembourg","fem","6-9","LW",6
"Social_Sciences","Luxembourg","fem","6-9","ML",7
"Social_Sciences","Luxembourg","fem","6-9","HG",1
"Social_Sciences","Luxembourg","fem","6-9","TP",2
"Social_Sciences","Luxembourg","mal","6-9","BT",4
"Social_Sciences","Luxembourg","mal","6-9","LW",1
"Social_Sciences","Luxembourg","mal","6-9","ML",2
"Social_Sciences","Luxembourg","mal","6-9","MH",1
"Social_Sciences","Luxembourg","mal","6-9","HG",5
"Social_Sciences","Luxembourg","mal","6-9","TP",4
"Social_Sciences","Luxembourg","unkn","6-9","BT",1
"Social_Sciences","Luxembourg","unkn","6-9","ML",2
"Social_Sciences","Malawi","fem","6-9","ML",1
"Social_Sciences","Malawi","mal","6-9","BT",2
"Social_Sciences","Malawi","mal","6-9","ML",2
"Social_Sciences","Malawi","mal","6-9","TP",1
"Social_Sciences","Malawi","unkn","6-9","ML",1
"Social_Sciences","Malaysia","fem","6-9","BT",76
"Social_Sciences","Malaysia","fem","6-9","LW",34
"Social_Sciences","Malaysia","fem","6-9","ML",109
"Social_Sciences","Malaysia","fem","6-9","MH",15
"Social_Sciences","Malaysia","fem","6-9","HG",30
"Social_Sciences","Malaysia","fem","6-9","TP",51
"Social_Sciences","Malaysia","mal","6-9","BT",76
"Social_Sciences","Malaysia","mal","6-9","LW",29
"Social_Sciences","Malaysia","mal","6-9","ML",124
"Social_Sciences","Malaysia","mal","6-9","MH",18
"Social_Sciences","Malaysia","mal","6-9","HG",44
"Social_Sciences","Malaysia","mal","6-9","TP",96
"Social_Sciences","Malaysia","unkn","6-9","BT",38
"Social_Sciences","Malaysia","unkn","6-9","LW",10
"Social_Sciences","Malaysia","unkn","6-9","ML",69
"Social_Sciences","Malaysia","unkn","6-9","MH",7
"Social_Sciences","Malaysia","unkn","6-9","HG",13
"Social_Sciences","Malaysia","unkn","6-9","TP",18
"Social_Sciences","Mali","fem","6-9","LW",1
"Social_Sciences","Malta","fem","6-9","BT",1
"Social_Sciences","Malta","mal","6-9","BT",5
"Social_Sciences","Malta","mal","6-9","ML",4
"Social_Sciences","Malta","mal","6-9","HG",1
"Social_Sciences","Malta","mal","6-9","TP",3
"Social_Sciences","Mauritius","fem","6-9","LW",1
"Social_Sciences","Mauritius","fem","6-9","ML",1
"Social_Sciences","Mauritius","unkn","6-9","BT",1
"Social_Sciences","Mexico","fem","6-9","BT",56
"Social_Sciences","Mexico","fem","6-9","LW",11
"Social_Sciences","Mexico","fem","6-9","ML",39
"Social_Sciences","Mexico","fem","6-9","MH",8
"Social_Sciences","Mexico","fem","6-9","HG",9
"Social_Sciences","Mexico","fem","6-9","TP",3
"Social_Sciences","Mexico","mal","6-9","BT",56
"Social_Sciences","Mexico","mal","6-9","LW",23
"Social_Sciences","Mexico","mal","6-9","ML",60
"Social_Sciences","Mexico","mal","6-9","MH",10
"Social_Sciences","Mexico","mal","6-9","HG",7
"Social_Sciences","Mexico","mal","6-9","TP",12
"Social_Sciences","Mexico","unkn","6-9","BT",4
"Social_Sciences","Mexico","unkn","6-9","LW",1
"Social_Sciences","Mexico","unkn","6-9","ML",2
"Social_Sciences","Mexico","unkn","6-9","HG",1
"Social_Sciences","Mexico","unkn","6-9","TP",1
"Social_Sciences","Micronesia","mal","6-9","BT",1
"Social_Sciences","Moldova","fem","6-9","LW",1
"Social_Sciences","Moldova","mal","6-9","BT",1
"Social_Sciences","Monaco","mal","6-9","BT",1
"Social_Sciences","Montenegro","mal","6-9","ML",1
"Social_Sciences","Montenegro","mal","6-9","TP",1
"Social_Sciences","Morocco","mal","6-9","BT",4
"Social_Sciences","Morocco","mal","6-9","LW",2
"Social_Sciences","Morocco","mal","6-9","ML",2
"Social_Sciences","Morocco","mal","6-9","TP",1
"Social_Sciences","Mozambique","fem","6-9","BT",3
"Social_Sciences","Mozambique","fem","6-9","ML",2
"Social_Sciences","Myanmar","mal","6-9","ML",1
"Social_Sciences","Namibia","fem","6-9","ML",1
"Social_Sciences","Namibia","mal","6-9","BT",1
"Social_Sciences","Namibia","mal","6-9","ML",1
"Social_Sciences","Nepal","fem","6-9","BT",2
"Social_Sciences","Nepal","mal","6-9","BT",1
"Social_Sciences","Nepal","mal","6-9","LW",1
"Social_Sciences","Nepal","mal","6-9","ML",1
"Social_Sciences","Nepal","mal","6-9","TP",1
"Social_Sciences","Nepal","unkn","6-9","MH",1
"Social_Sciences","Netherlands","fem","6-9","BT",67
"Social_Sciences","Netherlands","fem","6-9","LW",59
"Social_Sciences","Netherlands","fem","6-9","ML",116
"Social_Sciences","Netherlands","fem","6-9","MH",39
"Social_Sciences","Netherlands","fem","6-9","HG",42
"Social_Sciences","Netherlands","fem","6-9","TP",47
"Social_Sciences","Netherlands","mal","6-9","BT",98
"Social_Sciences","Netherlands","mal","6-9","LW",57
"Social_Sciences","Netherlands","mal","6-9","ML",146
"Social_Sciences","Netherlands","mal","6-9","MH",41
"Social_Sciences","Netherlands","mal","6-9","HG",45
"Social_Sciences","Netherlands","mal","6-9","TP",69
"Social_Sciences","Netherlands","unkn","6-9","BT",13
"Social_Sciences","Netherlands","unkn","6-9","LW",5
"Social_Sciences","Netherlands","unkn","6-9","ML",14
"Social_Sciences","Netherlands","unkn","6-9","MH",5
"Social_Sciences","Netherlands","unkn","6-9","HG",2
"Social_Sciences","Netherlands","unkn","6-9","TP",3
"Social_Sciences","New Zealand","fem","6-9","BT",64
"Social_Sciences","New Zealand","fem","6-9","LW",36
"Social_Sciences","New Zealand","fem","6-9","ML",78
"Social_Sciences","New Zealand","fem","6-9","MH",13
"Social_Sciences","New Zealand","fem","6-9","HG",18
"Social_Sciences","New Zealand","fem","6-9","TP",21
"Social_Sciences","New Zealand","mal","6-9","BT",51
"Social_Sciences","New Zealand","mal","6-9","LW",20
"Social_Sciences","New Zealand","mal","6-9","ML",60
"Social_Sciences","New Zealand","mal","6-9","MH",15
"Social_Sciences","New Zealand","mal","6-9","HG",26
"Social_Sciences","New Zealand","mal","6-9","TP",23
"Social_Sciences","New Zealand","unkn","6-9","BT",8
"Social_Sciences","New Zealand","unkn","6-9","LW",2
"Social_Sciences","New Zealand","unkn","6-9","ML",9
"Social_Sciences","New Zealand","unkn","6-9","MH",2
"Social_Sciences","New Zealand","unkn","6-9","TP",2
"Social_Sciences","Nigeria","fem","6-9","BT",8
"Social_Sciences","Nigeria","fem","6-9","LW",2
"Social_Sciences","Nigeria","fem","6-9","ML",8
"Social_Sciences","Nigeria","fem","6-9","HG",1
"Social_Sciences","Nigeria","fem","6-9","TP",1
"Social_Sciences","Nigeria","mal","6-9","BT",12
"Social_Sciences","Nigeria","mal","6-9","LW",5
"Social_Sciences","Nigeria","mal","6-9","ML",23
"Social_Sciences","Nigeria","mal","6-9","MH",6
"Social_Sciences","Nigeria","mal","6-9","HG",2
"Social_Sciences","Nigeria","mal","6-9","TP",12
"Social_Sciences","Nigeria","unkn","6-9","BT",8
"Social_Sciences","Nigeria","unkn","6-9","ML",4
"Social_Sciences","Nigeria","unkn","6-9","MH",2
"Social_Sciences","Nigeria","unkn","6-9","TP",2
"Social_Sciences","North Macedonia","fem","6-9","BT",1
"Social_Sciences","Norway","fem","6-9","BT",30
"Social_Sciences","Norway","fem","6-9","LW",14
"Social_Sciences","Norway","fem","6-9","ML",49
"Social_Sciences","Norway","fem","6-9","MH",15
"Social_Sciences","Norway","fem","6-9","HG",8
"Social_Sciences","Norway","fem","6-9","TP",14
"Social_Sciences","Norway","mal","6-9","BT",53
"Social_Sciences","Norway","mal","6-9","LW",18
"Social_Sciences","Norway","mal","6-9","ML",64
"Social_Sciences","Norway","mal","6-9","MH",5
"Social_Sciences","Norway","mal","6-9","HG",9
"Social_Sciences","Norway","mal","6-9","TP",30
"Social_Sciences","Norway","unkn","6-9","BT",4
"Social_Sciences","Norway","unkn","6-9","LW",5
"Social_Sciences","Norway","unkn","6-9","ML",3
"Social_Sciences","Norway","unkn","6-9","MH",1
"Social_Sciences","Norway","unkn","6-9","HG",2
"Social_Sciences","Norway","unkn","6-9","TP",1
"Social_Sciences","Oman","fem","6-9","BT",1
"Social_Sciences","Oman","fem","6-9","LW",1
"Social_Sciences","Oman","fem","6-9","ML",1
"Social_Sciences","Oman","mal","6-9","BT",2
"Social_Sciences","Oman","mal","6-9","LW",3
"Social_Sciences","Oman","mal","6-9","ML",14
"Social_Sciences","Oman","mal","6-9","HG",3
"Social_Sciences","Oman","mal","6-9","TP",9
"Social_Sciences","Oman","unkn","6-9","ML",1
"Social_Sciences","Pakistan","fem","6-9","BT",12
"Social_Sciences","Pakistan","fem","6-9","LW",2
"Social_Sciences","Pakistan","fem","6-9","ML",12
"Social_Sciences","Pakistan","fem","6-9","HG",1
"Social_Sciences","Pakistan","fem","6-9","TP",3
"Social_Sciences","Pakistan","mal","6-9","BT",34
"Social_Sciences","Pakistan","mal","6-9","LW",18
"Social_Sciences","Pakistan","mal","6-9","ML",38
"Social_Sciences","Pakistan","mal","6-9","MH",7
"Social_Sciences","Pakistan","mal","6-9","HG",9
"Social_Sciences","Pakistan","mal","6-9","TP",18
"Social_Sciences","Pakistan","unkn","6-9","BT",1
"Social_Sciences","Pakistan","unkn","6-9","LW",1
"Social_Sciences","Pakistan","unkn","6-9","ML",4
"Social_Sciences","Palestinian Territory","fem","6-9","BT",1
"Social_Sciences","Palestinian Territory","mal","6-9","ML",1
"Social_Sciences","Palestinian Territory","mal","6-9","HG",1
"Social_Sciences","Palestinian Territory","unkn","6-9","BT",1
"Social_Sciences","Panama","fem","6-9","BT",1
"Social_Sciences","Peru","fem","6-9","BT",2
"Social_Sciences","Peru","fem","6-9","ML",4
"Social_Sciences","Peru","mal","6-9","BT",6
"Social_Sciences","Peru","mal","6-9","LW",3
"Social_Sciences","Peru","mal","6-9","ML",7
"Social_Sciences","Peru","mal","6-9","HG",3
"Social_Sciences","Philippines","fem","6-9","BT",4
"Social_Sciences","Philippines","fem","6-9","LW",2
"Social_Sciences","Philippines","fem","6-9","ML",4
"Social_Sciences","Philippines","fem","6-9","MH",3
"Social_Sciences","Philippines","fem","6-9","HG",1
"Social_Sciences","Philippines","mal","6-9","BT",10
"Social_Sciences","Philippines","mal","6-9","LW",3
"Social_Sciences","Philippines","mal","6-9","ML",5
"Social_Sciences","Philippines","mal","6-9","MH",1
"Social_Sciences","Philippines","mal","6-9","HG",3
"Social_Sciences","Philippines","mal","6-9","TP",3
"Social_Sciences","Poland","fem","6-9","BT",21
"Social_Sciences","Poland","fem","6-9","LW",6
"Social_Sciences","Poland","fem","6-9","ML",33
"Social_Sciences","Poland","fem","6-9","MH",3
"Social_Sciences","Poland","fem","6-9","HG",5
"Social_Sciences","Poland","fem","6-9","TP",10
"Social_Sciences","Poland","mal","6-9","BT",23
"Social_Sciences","Poland","mal","6-9","LW",5
"Social_Sciences","Poland","mal","6-9","ML",20
"Social_Sciences","Poland","mal","6-9","MH",2
"Social_Sciences","Poland","mal","6-9","HG",6
"Social_Sciences","Poland","mal","6-9","TP",13
"Social_Sciences","Poland","unkn","6-9","BT",2
"Social_Sciences","Portugal","fem","6-9","BT",54
"Social_Sciences","Portugal","fem","6-9","LW",19
"Social_Sciences","Portugal","fem","6-9","ML",109
"Social_Sciences","Portugal","fem","6-9","MH",8
"Social_Sciences","Portugal","fem","6-9","HG",22
"Social_Sciences","Portugal","fem","6-9","TP",45
"Social_Sciences","Portugal","mal","6-9","BT",34
"Social_Sciences","Portugal","mal","6-9","LW",17
"Social_Sciences","Portugal","mal","6-9","ML",62
"Social_Sciences","Portugal","mal","6-9","MH",6
"Social_Sciences","Portugal","mal","6-9","HG",11
"Social_Sciences","Portugal","mal","6-9","TP",23
"Social_Sciences","Portugal","unkn","6-9","BT",3
"Social_Sciences","Portugal","unkn","6-9","LW",1
"Social_Sciences","Portugal","unkn","6-9","ML",2
"Social_Sciences","Portugal","unkn","6-9","HG",2
"Social_Sciences","Portugal","unkn","6-9","TP",1
"Social_Sciences","Qatar","fem","6-9","BT",3
